(-0.436179,-0.566795, 0.698921, 0.796909, 4.056491)
( 0.436179,-0.566795, 0.698921, 0.796909, 5.368288)
( 0.566795,-0.436179, 0.698921, 0.796909, 5.627287)
( 0.146516, 0.769082, 0.622131, 0.899335, 1.382545)
(-0.769082, 0.146516, 0.622131, 0.899335, 2.953341)
(-0.146516,-0.769082, 0.622131, 0.899335, 4.524138)
( 0.769082,-0.146516, 0.622131, 0.899335, 6.094934)
( 0.769082, 0.146516, 0.622131, 0.899335, 0.188251)
(-0.146516, 0.769082, 0.622131, 0.899335, 1.759048)
(-0.769082,-0.146516, 0.622131, 0.899335, 3.329844)
( 0.146516,-0.769082, 0.622131, 0.899335, 4.900640)
( 0.698921, 0.436179, 0.566795, 0.968186, 0.557934)
( 0.436179, 0.698921, 0.566795, 0.968186, 1.012862)
(-0.436179, 0.698921, 0.566795, 0.968186, 2.128731)
(-0.698921, 0.436179, 0.566795, 0.968186, 2.583658)
(-0.698921,-0.436179, 0.566795, 0.968186, 3.699527)
(-0.436179,-0.698921, 0.566795, 0.968186, 4.154455)
( 0.436179,-0.698921, 0.566795, 0.968186, 5.270323)
( 0.698921,-0.436179, 0.566795, 0.968186, 5.725251)
( 0.838567, 0.000000, 0.544798, 0.994648, 0.000000)
( 0.000000, 0.838567, 0.544798, 0.994648, 1.570796)
(-0.838567, 0.000000, 0.544798, 0.994648, 3.141593)
( 0.000000,-0.838567, 0.544798, 0.994648, 4.712389)
( 0.802093, 0.287893, 0.523225, 1.020165, 0.344606)
( 0.287893, 0.802093, 0.523225, 1.020165, 1.226191)
(-0.287893, 0.802093, 0.523225, 1.020165, 1.915402)
(-0.802093, 0.287893, 0.523225, 1.020165, 2.796987)
(-0.802093,-0.287893, 0.523225, 1.020165, 3.486198)
(-0.287893,-0.802093, 0.523225, 1.020165, 4.367784)
( 0.287893,-0.802093, 0.523225, 1.020165, 5.056995)
( 0.802093,-0.287893, 0.523225, 1.020165, 5.938580)
( 0.698921, 0.566795, 0.436179, 1.119448, 0.681387)
( 0.566795, 0.698921, 0.436179, 1.119448, 0.889410)
(-0.566795, 0.698921, 0.436179, 1.119448, 2.252183)
(-0.698921, 0.566795, 0.436179, 1.119448, 2.460206)
(-0.698921,-0.566795, 0.436179, 1.119448, 3.822980)
(-0.566795,-0.698921, 0.436179, 1.119448, 4.031002)
( 0.566795,-0.698921, 0.436179, 1.119448, 5.393776)
( 0.698921,-0.566795, 0.436179, 1.119448, 5.601799)
(-0.053557, 0.931720, 0.359207, 1.203379, 1.628215)
(-0.931720,-0.053557, 0.359207, 1.203379, 3.199012)
( 0.053557,-0.931720, 0.359207, 1.203379, 4.769808)
( 0.931720,-0.053557, 0.359207, 1.203379, 6.225767)
( 0.905396, 0.243088, 0.348089, 1.215265, 0.262302)
(-0.243088, 0.905396, 0.348089, 1.215265, 1.833099)
(-0.905396,-0.243088, 0.348089, 1.215265, 3.403895)
( 0.243088,-0.905396, 0.348089, 1.215265, 4.974691)
( 0.243088, 0.905396, 0.348089, 1.215265, 1.308494)
(-0.905396, 0.243088, 0.348089, 1.215265, 2.879291)
(-0.243088,-0.905396, 0.348089, 1.215265, 4.450087)
( 0.905396,-0.243088, 0.348089, 1.215265, 6.020883)
( 0.802093, 0.523225, 0.287893, 1.278770, 0.578008)
( 0.523225, 0.802093, 0.287893, 1.278770, 0.992789)
(-0.523225, 0.802093, 0.287893, 1.278770, 2.148804)
(-0.802093, 0.523225, 0.287893, 1.278770, 2.563585)
(-0.802093,-0.523225, 0.287893, 1.278770, 3.719600)
(-0.523225,-0.802093, 0.287893, 1.278770, 4.134381)
( 0.523225,-0.802093, 0.287893, 1.278770, 5.290397)
( 0.802093,-0.523225, 0.287893, 1.278770, 5.705178)
( 0.964359, 0.047793, 0.260246, 1.307519, 0.049519)
( 0.047793, 0.964359, 0.260246, 1.307519, 1.521277)
(-0.964359, 0.047793, 0.260246, 1.307519, 3.092073)
(-0.047793,-0.964359, 0.260246, 1.307519, 4.662870)
( 0.905396, 0.348089, 0.243088, 1.325248, 0.367038)
( 0.348089, 0.905396, 0.243088, 1.325248, 1.203758)
(-0.348089, 0.905396, 0.243088, 1.325248, 1.937835)
(-0.905396, 0.348089, 0.243088, 1.325248, 2.774554)
(-0.905396,-0.348089, 0.243088, 1.325248, 3.508631)
(-0.348089,-0.905396, 0.243088, 1.325248, 4.345351)
( 0.348089,-0.905396, 0.243088, 1.325248, 5.079428)
( 0.905396,-0.348089, 0.243088, 1.325248, 5.916147)
( 0.769082, 0.622131, 0.146516, 1.423751, 0.680161)
( 0.622131, 0.769082, 0.146516, 1.423751, 0.890636)
(-0.622131, 0.769082, 0.146516, 1.423751, 2.250957)
(-0.769082, 0.622131, 0.146516, 1.423751, 2.461432)
(-0.769082,-0.622131, 0.146516, 1.423751, 3.821753)
(-0.622131,-0.769082, 0.146516, 1.423751, 4.032228)
( 0.622131,-0.769082, 0.146516, 1.423751, 5.392550)
( 0.769082,-0.622131, 0.146516, 1.423751, 5.603025)
( 0.994349, 0.000000, 0.106162, 1.464433, 0.000000)
( 0.000000, 0.994349, 0.106162, 1.464433, 1.570796)
(-0.994349, 0.000000, 0.106162, 1.464433, 3.141593)
( 0.000000,-0.994349, 0.106162, 1.464433, 4.712389)
( 0.964359, 0.260246, 0.047793, 1.522985, 0.263585)
( 0.260246, 0.964359, 0.047793, 1.522985, 1.307211)
(-0.260246, 0.964359, 0.047793, 1.522985, 1.834382)
(-0.964359, 0.260246, 0.047793, 1.522985, 2.878007)
(-0.964359,-0.260246, 0.047793, 1.522985, 3.405178)
(-0.260246,-0.964359, 0.047793, 1.522985, 4.448804)
( 0.260246,-0.964359, 0.047793, 1.522985, 4.975975)
( 0.964359,-0.260246, 0.047793, 1.522985, 6.019600)
( 0.994349, 0.106162, 0.000000, 1.570796, 0.106363)
( 0.838567, 0.544798, 0.000000, 1.570796, 0.576148)
( 0.544798, 0.838567, 0.000000, 1.570796, 0.994648)
( 0.106162, 0.994349, 0.000000, 1.570796, 1.464433)
(-0.106162, 0.994349, 0.000000, 1.570796, 1.677159)
(-0.544798, 0.838567, 0.000000, 1.570796, 2.146945)
(-0.838567, 0.544798, 0.000000, 1.570796, 2.565444)
(-0.994349, 0.106162, 0.000000, 1.570796, 3.035230)
(-0.994349,-0.106162, 0.000000, 1.570796, 3.247956)
(-0.838567,-0.544798, 0.000000, 1.570796, 3.717741)
(-0.544798,-0.838567, 0.000000, 1.570796, 4.136241)
(-0.106162,-0.994349, 0.000000, 1.570796, 4.606026)
( 0.106162,-0.994349, 0.000000, 1.570796, 4.818752)
( 0.544798,-0.838567, 0.000000, 1.570796, 5.288538)
( 0.838567,-0.544798, 0.000000, 1.570796, 5.707037)
( 0.994349,-0.106162, 0.000000, 1.570796, 6.176823)
( 0.931720, 0.359207,-0.053557, 1.624379, 0.367971)
( 0.359207, 0.931720,-0.053557, 1.624379, 1.202826)
(-0.359207, 0.931720,-0.053557, 1.624379, 1.938767)
(-0.931720, 0.359207,-0.053557, 1.624379, 2.773622)
(-0.931720,-0.359207,-0.053557, 1.624379, 3.509564)
(-0.359207,-0.931720,-0.053557, 1.624379, 4.344419)
( 0.359207,-0.931720,-0.053557, 1.624379, 5.080360)
( 0.931720,-0.359207,-0.053557, 1.624379, 5.915215)
( 0.994349, 0.000000,-0.106162, 1.677159, 0.000000)
( 0.000000, 0.994349,-0.106162, 1.677159, 1.570796)
(-0.994349, 0.000000,-0.106162, 1.677159, 3.141593)
( 0.000000,-0.994349,-0.106162, 1.677159, 4.712389)
( 0.769082, 0.622131,-0.146516, 1.717841, 0.680160)
( 0.622131, 0.769082,-0.146516, 1.717841, 0.890636)
(-0.622131, 0.769082,-0.146516, 1.717841, 2.250957)
(-0.769082, 0.622131,-0.146516, 1.717841, 2.461432)
(-0.769082,-0.622131,-0.146516, 1.717841, 3.821753)
(-0.622131,-0.769082,-0.146516, 1.717841, 4.032228)
( 0.622131,-0.769082,-0.146516, 1.717841, 5.392550)
( 0.769082,-0.622131,-0.146516, 1.717841, 5.603025)
( 0.905396, 0.348089,-0.243088, 1.816345, 0.367038)
( 0.348089, 0.905396,-0.243088, 1.816345, 1.203758)
(-0.348089, 0.905396,-0.243088, 1.816345, 1.937835)
(-0.905396, 0.348089,-0.243088, 1.816345, 2.774554)
(-0.905396,-0.348089,-0.243088, 1.816345, 3.508631)
(-0.348089,-0.905396,-0.243088, 1.816345, 4.345351)
( 0.348089,-0.905396,-0.243088, 1.816345, 5.079428)
( 0.905396,-0.348089,-0.243088, 1.816345, 5.916147)
( 0.964359, 0.047793,-0.260246, 1.834073, 0.049519)
( 0.047793, 0.964359,-0.260246, 1.834073, 1.521277)
(-0.964359, 0.047793,-0.260246, 1.834073, 3.092073)
(-0.047793,-0.964359,-0.260246, 1.834073, 4.662870)
( 0.802093, 0.523225,-0.287893, 1.862822, 0.578008)
( 0.523225, 0.802093,-0.287893, 1.862822, 0.992789)
(-0.523225, 0.802093,-0.287893, 1.862822, 2.148804)
(-0.802093, 0.523225,-0.287893, 1.862822, 2.563585)
(-0.802093,-0.523225,-0.287893, 1.862822, 3.719600)
(-0.523225,-0.802093,-0.287893, 1.862822, 4.134381)
( 0.523225,-0.802093,-0.287893, 1.862822, 5.290397)
( 0.802093,-0.523225,-0.287893, 1.862822, 5.705178)
( 0.905396, 0.243088,-0.348089, 1.926328, 0.262302)
( 0.243088, 0.905396,-0.348089, 1.926328, 1.308494)
(-0.243088, 0.905396,-0.348089, 1.926328, 1.833099)
(-0.905396, 0.243088,-0.348089, 1.926328, 2.879291)
(-0.905396,-0.243088,-0.348089, 1.926328, 3.403895)
(-0.243088,-0.905396,-0.348089, 1.926328, 4.450087)
( 0.243088,-0.905396,-0.348089, 1.926328, 4.974691)
( 0.905396,-0.243088,-0.348089, 1.926328, 6.020884)
(-0.053557, 0.931720,-0.359207, 1.938214, 1.628215)
(-0.931720,-0.053557,-0.359207, 1.938214, 3.199012)
( 0.053557,-0.931720,-0.359207, 1.938214, 4.769808)
( 0.931720,-0.053557,-0.359207, 1.938214, 6.225767)
( 0.698921, 0.566795,-0.436179, 2.022145, 0.681387)
( 0.566795, 0.698921,-0.436179, 2.022145, 0.889410)
(-0.566795, 0.698921,-0.436179, 2.022145, 2.252183)
(-0.698921, 0.566795,-0.436179, 2.022145, 2.460206)
(-0.698921,-0.566795,-0.436179, 2.022145, 3.822980)
(-0.566795,-0.698921,-0.436179, 2.022145, 4.031002)
( 0.566795,-0.698921,-0.436179, 2.022145, 5.393776)
( 0.698921,-0.566795,-0.436179, 2.022145, 5.601799)
( 0.802093, 0.287893,-0.523225, 2.121427, 0.344606)
( 0.287893, 0.802093,-0.523225, 2.121427, 1.226191)
(-0.287893, 0.802093,-0.523225, 2.121427, 1.915402)
(-0.802093, 0.287893,-0.523225, 2.121427, 2.796987)
(-0.802093,-0.287893,-0.523225, 2.121427, 3.486198)
(-0.287893,-0.802093,-0.523225, 2.121427, 4.367784)
( 0.287893,-0.802093,-0.523225, 2.121427, 5.056995)
( 0.802093,-0.287893,-0.523225, 2.121427, 5.938580)
( 0.838567, 0.000000,-0.544798, 2.146945, 0.000000)
( 0.000000, 0.838567,-0.544798, 2.146945, 1.570796)
(-0.838567, 0.000000,-0.544798, 2.146945, 3.141593)
( 0.000000,-0.838567,-0.544798, 2.146945, 4.712389)
( 0.698921, 0.436179,-0.566795, 2.173407, 0.557934)
( 0.436179, 0.698921,-0.566795, 2.173407, 1.012862)
(-0.436179, 0.698921,-0.566795, 2.173407, 2.128731)
(-0.698921, 0.436179,-0.566795, 2.173407, 2.583658)
(-0.698921,-0.436179,-0.566795, 2.173407, 3.699527)
(-0.436179,-0.698921,-0.566795, 2.173407, 4.154455)
( 0.436179,-0.698921,-0.566795, 2.173407, 5.270323)
( 0.698921,-0.436179,-0.566795, 2.173407, 5.725251)
( 0.769082, 0.146516,-0.622131, 2.242258, 0.188251)
( 0.146516, 0.769082,-0.622131, 2.242258, 1.382545)
(-0.146516, 0.769082,-0.622131, 2.242258, 1.759048)
(-0.769082, 0.146516,-0.622131, 2.242258, 2.953341)
(-0.769082,-0.146516,-0.622131, 2.242258, 3.329844)
(-0.146516,-0.769082,-0.622131, 2.242258, 4.524138)
( 0.146516,-0.769082,-0.622131, 2.242258, 4.900640)
( 0.769082,-0.146516,-0.622131, 2.242258, 6.094934)
( 0.566795, 0.436179,-0.698921, 2.344684, 0.655898)
( 0.436179, 0.566795,-0.698921, 2.344684, 0.914898)
(-0.436179, 0.566795,-0.698921, 2.344684, 2.226695)
(-0.566795, 0.436179,-0.698921, 2.344684, 2.485694)
(-0.566795,-0.436179,-0.698921, 2.344684, 3.797491)
(-0.436179,-0.566795,-0.698921, 2.344684, 4.056491)
( 0.436179,-0.566795,-0.698921, 2.344684, 5.368288)
( 0.566795,-0.436179,-0.698921, 2.344684, 5.627287)
( 0.622131, 0.146516,-0.769082, 2.448200, 0.231291)
( 0.146516, 0.622131,-0.769082, 2.448200, 1.339505)
(-0.146516, 0.622131,-0.769082, 2.448200, 1.802088)
(-0.622131, 0.146516,-0.769082, 2.448200, 2.910301)
(-0.622131,-0.146516,-0.769082, 2.448200, 3.372884)
(-0.146516,-0.622131,-0.769082, 2.448200, 4.481098)
( 0.146516,-0.622131,-0.769082, 2.448200, 4.943681)
( 0.622131,-0.146516,-0.769082, 2.448200, 6.051894)
( 0.523225, 0.287893,-0.802093, 2.501588, 0.503018)
( 0.287893, 0.523225,-0.802093, 2.501588, 1.067778)
(-0.287893, 0.523225,-0.802093, 2.501588, 2.073815)
(-0.523225, 0.287893,-0.802093, 2.501588, 2.638574)
(-0.523225,-0.287893,-0.802093, 2.501588, 3.644611)
(-0.287893,-0.523225,-0.802093, 2.501588, 4.209371)
( 0.287893,-0.523225,-0.802093, 2.501588, 5.215407)
( 0.523225,-0.287893,-0.802093, 2.501588, 5.780167)
( 0.544798, 0.000000,-0.838567, 2.565444, 0.000000)
( 0.000000, 0.544798,-0.838567, 2.565444, 1.570796)
(-0.544798, 0.000000,-0.838567, 2.565444, 3.141593)
( 0.000000,-0.544798,-0.838567, 2.565444, 4.712389)
( 0.348089, 0.243088,-0.905396, 2.703109, 0.609619)
( 0.243088, 0.348089,-0.905396, 2.703109, 0.961178)
(-0.243088, 0.348089,-0.905396, 2.703109, 2.180415)
(-0.348089, 0.243088,-0.905396, 2.703109, 2.531974)
(-0.348089,-0.243088,-0.905396, 2.703109, 3.751212)
(-0.243088,-0.348089,-0.905396, 2.703109, 4.102770)
( 0.243088,-0.348089,-0.905396, 2.703109, 5.322008)
( 0.348089,-0.243088,-0.905396, 2.703109, 5.673567)
(-0.053557, 0.359207,-0.931720, 2.769917, 1.718804)
(-0.359207,-0.053557,-0.931720, 2.769917, 3.289601)
( 0.053557,-0.359207,-0.931720, 2.769917, 4.860397)
( 0.359207,-0.053557,-0.931720, 2.769917, 6.135178)
( 0.260246, 0.047793,-0.964359, 2.873806, 0.181623)
( 0.047793, 0.260246,-0.964359, 2.873806, 1.389173)
(-0.260246, 0.047793,-0.964359, 2.873806, 2.959970)
(-0.047793,-0.260246,-0.964359, 2.873806, 4.530766)
( 0.106162, 0.000000,-0.994349, 3.035230, 0.000000)
( 0.000000, 0.106162,-0.994349, 3.035230, 1.570796)
(-0.106162, 0.000000,-0.994349, 3.035230, 3.141593)
( 0.000000,-0.106162,-0.994349, 3.035230, 4.712389)
