( 0.974889,-0.157468,-0.157468, 1.728922, 6.123045)
( 0.676441, 0.676441,-0.291299, 1.866381, 0.785398)
(-0.676441, 0.676441,-0.291299, 1.866381, 2.356194)
(-0.676441,-0.676441,-0.291299, 1.866381, 3.926991)
( 0.676441,-0.676441,-0.291299, 1.866381, 5.497787)
( 0.807090, 0.417496,-0.417496, 2.001484, 0.477380)
( 0.417496, 0.807090,-0.417496, 2.001484, 1.093416)
(-0.417496, 0.807090,-0.417496, 2.001484, 2.048177)
(-0.807090, 0.417496,-0.417496, 2.001484, 2.664212)
(-0.807090,-0.417496,-0.417496, 2.001484, 3.618973)
(-0.417496,-0.807090,-0.417496, 2.001484, 4.235009)
( 0.417496,-0.807090,-0.417496, 2.001484, 5.189769)
( 0.807090,-0.417496,-0.417496, 2.001484, 5.805805)
( 0.882270, 0.140355,-0.449333, 2.036815, 0.157762)
( 0.140355, 0.882270,-0.449333, 2.036815, 1.413034)
(-0.140355, 0.882270,-0.449333, 2.036815, 1.728559)
(-0.882270, 0.140355,-0.449333, 2.036815, 2.983830)
(-0.882270,-0.140355,-0.449333, 2.036815, 3.299355)
(-0.140355,-0.882270,-0.449333, 2.036815, 4.554627)
( 0.140355,-0.882270,-0.449333, 2.036815, 4.870151)
( 0.882270,-0.140355,-0.449333, 2.036815, 6.125423)
( 0.577350, 0.577350,-0.577350, 2.186276, 0.785398)
(-0.577350, 0.577350,-0.577350, 2.186276, 2.356194)
(-0.577350,-0.577350,-0.577350, 2.186276, 3.926991)
( 0.577350,-0.577350,-0.577350, 2.186276, 5.497787)
( 0.676441, 0.291299,-0.676441, 2.313716, 0.406633)
( 0.291299, 0.676441,-0.676441, 2.313716, 1.164163)
(-0.291299, 0.676441,-0.676441, 2.313716, 1.977430)
(-0.676441, 0.291299,-0.676441, 2.313716, 2.734959)
(-0.676441,-0.291299,-0.676441, 2.313716, 3.548226)
(-0.291299,-0.676441,-0.676441, 2.313716, 4.305756)
( 0.291299,-0.676441,-0.676441, 2.313716, 5.119022)
( 0.676441,-0.291299,-0.676441, 2.313716, 5.876552)
( 0.707107, 0.000000,-0.707107, 2.356194, 0.000000)
( 0.000000, 0.707107,-0.707107, 2.356194, 1.570796)
(-0.707107, 0.000000,-0.707107, 2.356194, 3.141593)
( 0.000000,-0.707107,-0.707107, 2.356194, 4.712389)
( 0.417496, 0.417496,-0.807090, 2.510003, 0.785398)
(-0.417496, 0.417496,-0.807090, 2.510003, 2.356194)
(-0.417496,-0.417496,-0.807090, 2.510003, 3.926991)
( 0.417496,-0.417496,-0.807090, 2.510003, 5.497787)
( 0.449333, 0.140355,-0.882270, 2.651459, 0.302761)
( 0.140355, 0.449333,-0.882270, 2.651459, 1.268035)
(-0.140355, 0.449333,-0.882270, 2.651459, 1.873557)
(-0.449333, 0.140355,-0.882270, 2.651459, 2.838832)
(-0.449333,-0.140355,-0.882270, 2.651459, 3.444354)
(-0.140355,-0.449333,-0.882270, 2.651459, 4.409628)
( 0.140355,-0.449333,-0.882270, 2.651459, 5.015150)
( 0.449333,-0.140355,-0.882270, 2.651459, 5.980424)
( 0.157468, 0.157468,-0.974889, 2.917017, 0.785398)
(-0.157468, 0.157468,-0.974889, 2.917017, 2.356194)
(-0.157468,-0.157468,-0.974889, 2.917017, 3.926991)
( 0.157468,-0.157468,-0.974889, 2.917017, 5.497787)
( 0.000000, 0.000000,-1.000000, 3.141593, 0.000000)
